# phi
# H field
198.918919	1.927379
199.279279	1.926700
199.639640	1.925993
200.000000	1.925259
200.360360	1.924497
200.720721	1.923706
201.081081	1.922886
201.441441	1.922035
201.801802	1.921155
202.162162	1.920244
202.522523	1.919303
202.882883	1.918329
203.243243	1.917325
203.603604	1.916288
203.963964	1.915219
204.324324	1.914117
204.684685	1.912983
205.045045	1.911815
205.405405	1.910615
205.765766	1.909381
206.126126	1.908115
206.486486	1.906815
206.846847	1.905482
207.207207	1.904115
207.567568	1.902716
207.927928	1.901283
208.288288	1.899818
208.648649	1.898321
209.009009	1.896791
209.369369	1.895229
209.729730	1.893636
210.090090	1.892011
210.450450	1.890356
210.810811	1.888671
211.171171	1.886956
211.531532	1.885212
211.891892	1.883440
212.252252	1.881640
212.612613	1.879813
212.972973	1.877961
213.333333	1.876083
213.693694	1.874180
214.054054	1.872254
214.414414	1.870306
214.774775	1.868336
215.135135	1.866346
215.495495	1.864336
215.855856	1.862308
216.216216	1.860263
216.576577	1.858202
216.936937	1.856126
217.297297	1.854036
217.657658	1.851934
218.018018	1.849821
218.378378	1.847698
218.738739	1.845566
219.099099	1.843427
219.459459	1.841282
219.819820	1.839132
220.180180	1.836978
220.540541	1.834822
220.900901	1.832665
221.261261	1.830508
221.621622	1.828353
221.981982	1.826199
222.342342	1.824050
222.702703	1.821905
223.063063	1.819766
223.423423	1.817634
223.783784	1.815509
224.144144	1.813393
224.504505	1.811286
224.864865	1.809190
225.225225	1.807104
225.585586	1.805029
225.945946	1.802967
226.306306	1.800916
226.666667	1.798879
227.027027	1.796854
227.387387	1.794842
227.747748	1.792843
228.108108	1.790858
228.468468	1.788885
228.828829	1.786924
229.189189	1.784976
229.549550	1.783039
229.909910	1.781113
230.270270	1.779197
230.630631	1.777291
230.990991	1.775392
231.351351	1.773501
231.711712	1.771615
232.072072	1.769734
232.432432	1.767856
232.792793	1.765978
233.153153	1.764100
233.513514	1.762220
233.873874	1.760335
234.234234	1.758444
234.594595	1.756543
234.954955	1.754631
235.315315	1.752706
235.675676	1.750765
236.036036	1.748804
236.396396	1.746822
236.756757	1.744816
237.117117	1.742782
237.477477	1.740718
237.837838	1.738621
238.198198	1.736487
238.558559	1.734314
238.918919	1.732099
239.279279	1.729838
239.639640	1.727527
240.000000	1.725165
240.360360	1.722747
240.720721	1.720271
241.081081	1.717733
241.441441	1.715130
241.801802	1.712459
242.162162	1.709717
242.522523	1.706901
242.882883	1.704008
243.243243	1.701035
243.603604	1.697980
243.963964	1.694839
244.324324	1.691611
244.684685	1.688293
245.045045	1.684882
245.405405	1.681376
245.765766	1.677774
246.126126	1.674074
246.486486	1.670274
246.846847	1.666372
247.207207	1.662368
247.567568	1.658259
247.927928	1.654046
248.288288	1.649728
248.648649	1.645304
249.009009	1.640774
249.369369	1.636138
249.729730	1.631397
250.090090	1.626551
250.450450	1.621600
250.810811	1.616546
251.171171	1.611391
251.531532	1.606135
251.891892	1.600780
252.252252	1.595330
